split,word,final_number,final_name,source_type,source_set,source_file
train,pen,293,293.png,aug,aug_train_62,aug_train_62_pen.png
train,pen,294,294.png,aug,aug_train_63,aug_train_63_pen.png
train,pen,295,295.png,aug,aug_train_64,aug_train_64_pen.png
train,pen,296,296.png,aug,aug_train_65,aug_train_65_pen.png
train,pen,297,297.png,aug,aug_train_66,aug_train_66_pen.png
train,pen,298,298.png,aug,aug_train_67,aug_train_67_pen.png
train,pen,299,299.png,aug,aug_train_68,aug_train_68_pen.png
train,pen,300,300.png,aug,aug_train_69,aug_train_69_pen.png
train,pen,301,301.png,aug,aug_train_70,aug_train_70_pen.png
train,pen,302,302.png,aug,aug_train_71,aug_train_71_pen.png
train,pen,303,303.png,aug,aug_train_72,aug_train_72_pen.png
train,pen,304,304.png,aug,aug_train_73,aug_train_73_pen.png
train,pen,305,305.png,aug,aug_train_74,aug_train_74_pen.png
train,pen,306,306.png,aug,aug_train_75,aug_train_75_pen.png
train,pen,307,307.png,aug,aug_train_76,aug_train_76_pen.png
train,pen,308,308.png,aug,aug_train_77,aug_train_77_pen.png
train,pen,309,309.png,aug,aug_train_78,aug_train_78_pen.png
train,pen,310,310.png,aug,aug_train_79,aug_train_79_pen.png
train,pen,311,311.png,aug,aug_train_80,aug_train_80_pen.png
train,pen,312,312.png,aug,aug_train_81,aug_train_81_pen.png
train,pen,313,313.png,aug,aug_train_82,aug_train_82_pen.png
train,pen,314,314.png,aug,aug_train_83,aug_train_83_pen.png
train,pen,315,315.png,aug,aug_train_84,aug_train_84_pen.png
train,pen,316,316.png,aug,aug_train_85,aug_train_85_pen.png
train,pen,317,317.png,aug,aug_train_86,aug_train_86_pen.png
train,pen,318,318.png,aug,aug_train_87,aug_train_87_pen.png
train,pen,319,319.png,aug,aug_train_88,aug_train_88_pen.png
train,pen,320,320.png,aug,aug_train_89,aug_train_89_pen.png
train,pen,321,321.png,aug,aug_train_90,aug_train_90_pen.png
train,pen,322,322.png,aug,aug_train_91,aug_train_91_pen.png
train,pen,323,323.png,aug,aug_train_92,aug_train_92_pen.png
train,pen,324,324.png,aug,aug_train_93,aug_train_93_pen.png
train,pen,325,325.png,aug,aug_train_94,aug_train_94_pen.png
train,pen,326,326.png,aug,aug_train_95,aug_train_95_pen.png
train,pen,327,327.png,aug,aug_train_96,aug_train_96_pen.png
train,pen,328,328.png,aug,aug_train_97,aug_train_97_pen.png
train,pen,329,329.png,aug,aug_train_98,aug_train_98_pen.png
train,pen,330,330.png,aug,aug_train_99,aug_train_99_pen.png
train,red,1,001.png,real,set_01,set_01_red.png
train,red,2,002.png,real,set_02,set_02_red.png
train,red,3,003.png,real,set_03,set_03_red.png
train,red,4,004.png,real,set_04,set_04_red.png
train,red,5,005.png,real,set_05,set_05_red.png
train,red,6,006.png,real,set_06,set_06_red.png
train,red,7,007.png,real,set_07,set_07_red.png
train,red,8,008.png,real,set_08,set_08_red.png
train,red,9,009.png,real,set_12,set_12_red.png
train,red,10,010.png,real,set_13,set_13_red.png
train,red,11,011.png,real,set_14,set_14_red.png
train,red,12,012.png,real,set_16,set_16_red.png
train,red,13,013.png,real,set_17,set_17_red.png
train,red,14,014.png,real,set_19,set_19_red.png
train,red,15,015.png,real,set_20,set_20_red.png
train,red,16,016.png,real,set_21,set_21_red.png
train,red,17,017.png,real,set_22,set_22_red.png
train,red,18,018.png,real,set_24,set_24_red.png
train,red,19,019.png,real,set_25,set_25_red.png
train,red,20,020.png,real,set_28,set_28_red.png
train,red,21,021.png,real,set_29,set_29_red.png
train,red,22,022.png,real,set_31,set_31_red.png
train,red,23,023.png,real,set_32,set_32_red.png
train,red,24,024.png,real,set_33,set_33_red.png
train,red,25,025.png,real,set_35,set_35_red.png
train,red,26,026.png,real,set_37,set_37_red.png
train,red,27,027.png,real,set_38,set_38_red.png
train,red,28,028.png,real,set_39,set_39_red.png
train,red,29,029.png,real,set_40,set_40_red.png
train,red,30,030.png,real,set_42,set_42_red.png
train,red,31,031.png,real,set_43,set_43_red.png
train,red,32,032.png,real,set_45,set_45_red.png
train,red,33,033.png,real,set_46,set_46_red.png
train,red,34,034.png,real,set_47,set_47_red.png
train,red,35,035.png,real,set_48,set_48_red.png
train,red,36,036.png,real,set_49,set_49_red.png
train,red,37,037.png,real,set_52,set_52_red.png
train,red,38,038.png,real,set_54,set_54_red.png
train,red,39,039.png,real,set_55,set_55_red.png
train,red,40,040.png,real,set_56,set_56_red.png
train,red,41,041.png,real,set_58,set_58_red.png
train,red,42,042.png,real,set_59,set_59_red.png
train,red,43,043.png,aug,aug_train_01,aug_train_01_red.png
train,red,44,044.png,aug,aug_train_02,aug_train_02_red.png
train,red,45,045.png,aug,aug_train_03,aug_train_03_red.png
train,red,46,046.png,aug,aug_train_04,aug_train_04_red.png
train,red,47,047.png,aug,aug_train_05,aug_train_05_red.png
train,red,48,048.png,aug,aug_train_06,aug_train_06_red.png
train,red,49,049.png,aug,aug_train_07,aug_train_07_red.png
train,red,50,050.png,aug,aug_train_08,aug_train_08_red.png
train,red,51,051.png,aug,aug_train_09,aug_train_09_red.png
train,red,52,052.png,aug,aug_train_10,aug_train_10_red.png
train,red,53,053.png,aug,aug_train_100,aug_train_100_red.png
train,red,54,054.png,aug,aug_train_101,aug_train_101_red.png
train,red,55,055.png,aug,aug_train_102,aug_train_102_red.png
train,red,56,056.png,aug,aug_train_103,aug_train_103_red.png
train,red,57,057.png,aug,aug_train_104,aug_train_104_red.png
train,red,58,058.png,aug,aug_train_105,aug_train_105_red.png
train,red,59,059.png,aug,aug_train_106,aug_train_106_red.png
train,red,60,060.png,aug,aug_train_107,aug_train_107_red.png
train,red,61,061.png,aug,aug_train_108,aug_train_108_red.png
train,red,62,062.png,aug,aug_train_109,aug_train_109_red.png
train,red,63,063.png,aug,aug_train_11,aug_train_11_red.png
train,red,64,064.png,aug,aug_train_110,aug_train_110_red.png
train,red,65,065.png,aug,aug_train_111,aug_train_111_red.png
train,red,66,066.png,aug,aug_train_112,aug_train_112_red.png
train,red,67,067.png,aug,aug_train_113,aug_train_113_red.png
train,red,68,068.png,aug,aug_train_114,aug_train_114_red.png
train,red,69,069.png,aug,aug_train_115,aug_train_115_red.png
train,red,70,070.png,aug,aug_train_116,aug_train_116_red.png
train,red,71,071.png,aug,aug_train_117,aug_train_117_red.png
train,red,72,072.png,aug,aug_train_118,aug_train_118_red.png
train,red,73,073.png,aug,aug_train_119,aug_train_119_red.png
train,red,74,074.png,aug,aug_train_12,aug_train_12_red.png
train,red,75,075.png,aug,aug_train_120,aug_train_120_red.png
train,red,76,076.png,aug,aug_train_121,aug_train_121_red.png
train,red,77,077.png,aug,aug_train_122,aug_train_122_red.png
train,red,78,078.png,aug,aug_train_123,aug_train_123_red.png
train,red,79,079.png,aug,aug_train_124,aug_train_124_red.png
train,red,80,080.png,aug,aug_train_125,aug_train_125_red.png
train,red,81,081.png,aug,aug_train_126,aug_train_126_red.png
train,red,82,082.png,aug,aug_train_127,aug_train_127_red.png
train,red,83,083.png,aug,aug_train_128,aug_train_128_red.png
train,red,84,084.png,aug,aug_train_129,aug_train_129_red.png
train,red,85,085.png,aug,aug_train_13,aug_train_13_red.png
train,red,86,086.png,aug,aug_train_130,aug_train_130_red.png
train,red,87,087.png,aug,aug_train_131,aug_train_131_red.png
train,red,88,088.png,aug,aug_train_132,aug_train_132_red.png
train,red,89,089.png,aug,aug_train_133,aug_train_133_red.png
train,red,90,090.png,aug,aug_train_134,aug_train_134_red.png
train,red,91,091.png,aug,aug_train_135,aug_train_135_red.png
train,red,92,092.png,aug,aug_train_136,aug_train_136_red.png
train,red,93,093.png,aug,aug_train_137,aug_train_137_red.png
train,red,94,094.png,aug,aug_train_138,aug_train_138_red.png
train,red,95,095.png,aug,aug_train_139,aug_train_139_red.png
train,red,96,096.png,aug,aug_train_14,aug_train_14_red.png
train,red,97,097.png,aug,aug_train_140,aug_train_140_red.png
train,red,98,098.png,aug,aug_train_141,aug_train_141_red.png
train,red,99,099.png,aug,aug_train_142,aug_train_142_red.png
train,red,100,100.png,aug,aug_train_143,aug_train_143_red.png
train,red,101,101.png,aug,aug_train_144,aug_train_144_red.png
train,red,102,102.png,aug,aug_train_145,aug_train_145_red.png
train,red,103,103.png,aug,aug_train_146,aug_train_146_red.png
train,red,104,104.png,aug,aug_train_147,aug_train_147_red.png
train,red,105,105.png,aug,aug_train_148,aug_train_148_red.png
train,red,106,106.png,aug,aug_train_149,aug_train_149_red.png
train,red,107,107.png,aug,aug_train_15,aug_train_15_red.png
train,red,108,108.png,aug,aug_train_150,aug_train_150_red.png
train,red,109,109.png,aug,aug_train_151,aug_train_151_red.png
train,red,110,110.png,aug,aug_train_152,aug_train_152_red.png
train,red,111,111.png,aug,aug_train_153,aug_train_153_red.png
train,red,112,112.png,aug,aug_train_154,aug_train_154_red.png
train,red,113,113.png,aug,aug_train_155,aug_train_155_red.png
train,red,114,114.png,aug,aug_train_156,aug_train_156_red.png
train,red,115,115.png,aug,aug_train_157,aug_train_157_red.png
train,red,116,116.png,aug,aug_train_158,aug_train_158_red.png
train,red,117,117.png,aug,aug_train_159,aug_train_159_red.png
train,red,118,118.png,aug,aug_train_16,aug_train_16_red.png
train,red,119,119.png,aug,aug_train_160,aug_train_160_red.png
train,red,120,120.png,aug,aug_train_161,aug_train_161_red.png
train,red,121,121.png,aug,aug_train_162,aug_train_162_red.png
train,red,122,122.png,aug,aug_train_163,aug_train_163_red.png
train,red,123,123.png,aug,aug_train_164,aug_train_164_red.png
train,red,124,124.png,aug,aug_train_165,aug_train_165_red.png
train,red,125,125.png,aug,aug_train_166,aug_train_166_red.png
train,red,126,126.png,aug,aug_train_167,aug_train_167_red.png
train,red,127,127.png,aug,aug_train_168,aug_train_168_red.png
train,red,128,128.png,aug,aug_train_169,aug_train_169_red.png
train,red,129,129.png,aug,aug_train_17,aug_train_17_red.png
train,red,130,130.png,aug,aug_train_170,aug_train_170_red.png
train,red,131,131.png,aug,aug_train_171,aug_train_171_red.png
train,red,132,132.png,aug,aug_train_172,aug_train_172_red.png
train,red,133,133.png,aug,aug_train_173,aug_train_173_red.png
train,red,134,134.png,aug,aug_train_174,aug_train_174_red.png
train,red,135,135.png,aug,aug_train_175,aug_train_175_red.png
train,red,136,136.png,aug,aug_train_176,aug_train_176_red.png
train,red,137,137.png,aug,aug_train_177,aug_train_177_red.png
train,red,138,138.png,aug,aug_train_178,aug_train_178_red.png
train,red,139,139.png,aug,aug_train_179,aug_train_179_red.png
train,red,140,140.png,aug,aug_train_18,aug_train_18_red.png
train,red,141,141.png,aug,aug_train_180,aug_train_180_red.png
train,red,142,142.png,aug,aug_train_181,aug_train_181_red.png
train,red,143,143.png,aug,aug_train_182,aug_train_182_red.png
train,red,144,144.png,aug,aug_train_183,aug_train_183_red.png
train,red,145,145.png,aug,aug_train_184,aug_train_184_red.png
train,red,146,146.png,aug,aug_train_185,aug_train_185_red.png
train,red,147,147.png,aug,aug_train_186,aug_train_186_red.png
train,red,148,148.png,aug,aug_train_187,aug_train_187_red.png
train,red,149,149.png,aug,aug_train_188,aug_train_188_red.png
train,red,150,150.png,aug,aug_train_189,aug_train_189_red.png
train,red,151,151.png,aug,aug_train_19,aug_train_19_red.png
train,red,152,152.png,aug,aug_train_190,aug_train_190_red.png
train,red,153,153.png,aug,aug_train_191,aug_train_191_red.png
train,red,154,154.png,aug,aug_train_192,aug_train_192_red.png
train,red,155,155.png,aug,aug_train_193,aug_train_193_red.png
train,red,156,156.png,aug,aug_train_194,aug_train_194_red.png
train,red,157,157.png,aug,aug_train_195,aug_train_195_red.png
train,red,158,158.png,aug,aug_train_196,aug_train_196_red.png
train,red,159,159.png,aug,aug_train_197,aug_train_197_red.png
train,red,160,160.png,aug,aug_train_198,aug_train_198_red.png
train,red,161,161.png,aug,aug_train_199,aug_train_199_red.png
train,red,162,162.png,aug,aug_train_20,aug_train_20_red.png
train,red,163,163.png,aug,aug_train_200,aug_train_200_red.png
train,red,164,164.png,aug,aug_train_201,aug_train_201_red.png
train,red,165,165.png,aug,aug_train_202,aug_train_202_red.png
train,red,166,166.png,aug,aug_train_203,aug_train_203_red.png
train,red,167,167.png,aug,aug_train_204,aug_train_204_red.png
train,red,168,168.png,aug,aug_train_205,aug_train_205_red.png
train,red,169,169.png,aug,aug_train_206,aug_train_206_red.png
train,red,170,170.png,aug,aug_train_207,aug_train_207_red.png
train,red,171,171.png,aug,aug_train_208,aug_train_208_red.png
train,red,172,172.png,aug,aug_train_209,aug_train_209_red.png
train,red,173,173.png,aug,aug_train_21,aug_train_21_red.png
train,red,174,174.png,aug,aug_train_210,aug_train_210_red.png
train,red,175,175.png,aug,aug_train_211,aug_train_211_red.png
train,red,176,176.png,aug,aug_train_212,aug_train_212_red.png
train,red,177,177.png,aug,aug_train_213,aug_train_213_red.png
train,red,178,178.png,aug,aug_train_214,aug_train_214_red.png
train,red,179,179.png,aug,aug_train_215,aug_train_215_red.png
train,red,180,180.png,aug,aug_train_216,aug_train_216_red.png
train,red,181,181.png,aug,aug_train_217,aug_train_217_red.png
train,red,182,182.png,aug,aug_train_218,aug_train_218_red.png
train,red,183,183.png,aug,aug_train_219,aug_train_219_red.png
train,red,184,184.png,aug,aug_train_22,aug_train_22_red.png
train,red,185,185.png,aug,aug_train_220,aug_train_220_red.png
train,red,186,186.png,aug,aug_train_221,aug_train_221_red.png
train,red,187,187.png,aug,aug_train_222,aug_train_222_red.png
train,red,188,188.png,aug,aug_train_223,aug_train_223_red.png
train,red,189,189.png,aug,aug_train_224,aug_train_224_red.png
train,red,190,190.png,aug,aug_train_225,aug_train_225_red.png
train,red,191,191.png,aug,aug_train_226,aug_train_226_red.png
train,red,192,192.png,aug,aug_train_227,aug_train_227_red.png
train,red,193,193.png,aug,aug_train_228,aug_train_228_red.png
train,red,194,194.png,aug,aug_train_229,aug_train_229_red.png
train,red,195,195.png,aug,aug_train_23,aug_train_23_red.png
train,red,196,196.png,aug,aug_train_230,aug_train_230_red.png
train,red,197,197.png,aug,aug_train_231,aug_train_231_red.png
train,red,198,198.png,aug,aug_train_232,aug_train_232_red.png
train,red,199,199.png,aug,aug_train_233,aug_train_233_red.png
train,red,200,200.png,aug,aug_train_234,aug_train_234_red.png
train,red,201,201.png,aug,aug_train_235,aug_train_235_red.png
train,red,202,202.png,aug,aug_train_236,aug_train_236_red.png
train,red,203,203.png,aug,aug_train_237,aug_train_237_red.png
train,red,204,204.png,aug,aug_train_238,aug_train_238_red.png
train,red,205,205.png,aug,aug_train_239,aug_train_239_red.png
train,red,206,206.png,aug,aug_train_24,aug_train_24_red.png
train,red,207,207.png,aug,aug_train_240,aug_train_240_red.png
train,red,208,208.png,aug,aug_train_241,aug_train_241_red.png
train,red,209,209.png,aug,aug_train_242,aug_train_242_red.png
train,red,210,210.png,aug,aug_train_243,aug_train_243_red.png
train,red,211,211.png,aug,aug_train_244,aug_train_244_red.png
train,red,212,212.png,aug,aug_train_245,aug_train_245_red.png
train,red,213,213.png,aug,aug_train_246,aug_train_246_red.png
train,red,214,214.png,aug,aug_train_247,aug_train_247_red.png
train,red,215,215.png,aug,aug_train_248,aug_train_248_red.png
train,red,216,216.png,aug,aug_train_249,aug_train_249_red.png
train,red,217,217.png,aug,aug_train_25,aug_train_25_red.png
train,red,218,218.png,aug,aug_train_250,aug_train_250_red.png
train,red,219,219.png,aug,aug_train_251,aug_train_251_red.png
train,red,220,220.png,aug,aug_train_252,aug_train_252_red.png
train,red,221,221.png,aug,aug_train_253,aug_train_253_red.png
train,red,222,222.png,aug,aug_train_254,aug_train_254_red.png
train,red,223,223.png,aug,aug_train_255,aug_train_255_red.png
train,red,224,224.png,aug,aug_train_256,aug_train_256_red.png
train,red,225,225.png,aug,aug_train_257,aug_train_257_red.png
train,red,226,226.png,aug,aug_train_258,aug_train_258_red.png
train,red,227,227.png,aug,aug_train_259,aug_train_259_red.png
train,red,228,228.png,aug,aug_train_26,aug_train_26_red.png
train,red,229,229.png,aug,aug_train_260,aug_train_260_red.png
train,red,230,230.png,aug,aug_train_261,aug_train_261_red.png
train,red,231,231.png,aug,aug_train_262,aug_train_262_red.png
train,red,232,232.png,aug,aug_train_263,aug_train_263_red.png
train,red,233,233.png,aug,aug_train_264,aug_train_264_red.png
train,red,234,234.png,aug,aug_train_265,aug_train_265_red.png
train,red,235,235.png,aug,aug_train_266,aug_train_266_red.png
train,red,236,236.png,aug,aug_train_267,aug_train_267_red.png
train,red,237,237.png,aug,aug_train_268,aug_train_268_red.png
train,red,238,238.png,aug,aug_train_269,aug_train_269_red.png
train,red,239,239.png,aug,aug_train_27,aug_train_27_red.png
train,red,240,240.png,aug,aug_train_270,aug_train_270_red.png
train,red,241,241.png,aug,aug_train_271,aug_train_271_red.png
train,red,242,242.png,aug,aug_train_272,aug_train_272_red.png
train,red,243,243.png,aug,aug_train_273,aug_train_273_red.png
train,red,244,244.png,aug,aug_train_274,aug_train_274_red.png
train,red,245,245.png,aug,aug_train_275,aug_train_275_red.png
train,red,246,246.png,aug,aug_train_276,aug_train_276_red.png
train,red,247,247.png,aug,aug_train_277,aug_train_277_red.png
train,red,248,248.png,aug,aug_train_278,aug_train_278_red.png
train,red,249,249.png,aug,aug_train_279,aug_train_279_red.png
train,red,250,250.png,aug,aug_train_28,aug_train_28_red.png
train,red,251,251.png,aug,aug_train_280,aug_train_280_red.png
train,red,252,252.png,aug,aug_train_281,aug_train_281_red.png
train,red,253,253.png,aug,aug_train_282,aug_train_282_red.png
train,red,254,254.png,aug,aug_train_283,aug_train_283_red.png
train,red,255,255.png,aug,aug_train_284,aug_train_284_red.png
train,red,256,256.png,aug,aug_train_285,aug_train_285_red.png
train,red,257,257.png,aug,aug_train_286,aug_train_286_red.png
train,red,258,258.png,aug,aug_train_287,aug_train_287_red.png
train,red,259,259.png,aug,aug_train_288,aug_train_288_red.png
train,red,260,260.png,aug,aug_train_29,aug_train_29_red.png
train,red,261,261.png,aug,aug_train_30,aug_train_30_red.png
train,red,262,262.png,aug,aug_train_31,aug_train_31_red.png
train,red,263,263.png,aug,aug_train_32,aug_train_32_red.png
train,red,264,264.png,aug,aug_train_33,aug_train_33_red.png
train,red,265,265.png,aug,aug_train_34,aug_train_34_red.png
train,red,266,266.png,aug,aug_train_35,aug_train_35_red.png
train,red,267,267.png,aug,aug_train_36,aug_train_36_red.png
train,red,268,268.png,aug,aug_train_37,aug_train_37_red.png
train,red,269,269.png,aug,aug_train_38,aug_train_38_red.png
train,red,270,270.png,aug,aug_train_39,aug_train_39_red.png
train,red,271,271.png,aug,aug_train_40,aug_train_40_red.png
train,red,272,272.png,aug,aug_train_41,aug_train_41_red.png
train,red,273,273.png,aug,aug_train_42,aug_train_42_red.png
train,red,274,274.png,aug,aug_train_43,aug_train_43_red.png
train,red,275,275.png,aug,aug_train_44,aug_train_44_red.png
train,red,276,276.png,aug,aug_train_45,aug_train_45_red.png
train,red,277,277.png,aug,aug_train_46,aug_train_46_red.png
train,red,278,278.png,aug,aug_train_47,aug_train_47_red.png
train,red,279,279.png,aug,aug_train_48,aug_train_48_red.png
train,red,280,280.png,aug,aug_train_49,aug_train_49_red.png
train,red,281,281.png,aug,aug_train_50,aug_train_50_red.png
train,red,282,282.png,aug,aug_train_51,aug_train_51_red.png
train,red,283,283.png,aug,aug_train_52,aug_train_52_red.png
train,red,284,284.png,aug,aug_train_53,aug_train_53_red.png
train,red,285,285.png,aug,aug_train_54,aug_train_54_red.png
train,red,286,286.png,aug,aug_train_55,aug_train_55_red.png
train,red,287,287.png,aug,aug_train_56,aug_train_56_red.png
train,red,288,288.png,aug,aug_train_57,aug_train_57_red.png
train,red,289,289.png,aug,aug_train_58,aug_train_58_red.png
train,red,290,290.png,aug,aug_train_59,aug_train_59_red.png
train,red,291,291.png,aug,aug_train_60,aug_train_60_red.png
train,red,292,292.png,aug,aug_train_61,aug_train_61_red.png
train,red,293,293.png,aug,aug_train_62,aug_train_62_red.png
train,red,294,294.png,aug,aug_train_63,aug_train_63_red.png
train,red,295,295.png,aug,aug_train_64,aug_train_64_red.png
train,red,296,296.png,aug,aug_train_65,aug_train_65_red.png
train,red,297,297.png,aug,aug_train_66,aug_train_66_red.png
train,red,298,298.png,aug,aug_train_67,aug_train_67_red.png
train,red,299,299.png,aug,aug_train_68,aug_train_68_red.png
train,red,300,300.png,aug,aug_train_69,aug_train_69_red.png
train,red,301,301.png,aug,aug_train_70,aug_train_70_red.png
train,red,302,302.png,aug,aug_train_71,aug_train_71_red.png
train,red,303,303.png,aug,aug_train_72,aug_train_72_red.png
train,red,304,304.png,aug,aug_train_73,aug_train_73_red.png
train,red,305,305.png,aug,aug_train_74,aug_train_74_red.png
train,red,306,306.png,aug,aug_train_75,aug_train_75_red.png
train,red,307,307.png,aug,aug_train_76,aug_train_76_red.png
train,red,308,308.png,aug,aug_train_77,aug_train_77_red.png
train,red,309,309.png,aug,aug_train_78,aug_train_78_red.png
train,red,310,310.png,aug,aug_train_79,aug_train_79_red.png
train,red,311,311.png,aug,aug_train_80,aug_train_80_red.png
train,red,312,312.png,aug,aug_train_81,aug_train_81_red.png
train,red,313,313.png,aug,aug_train_82,aug_train_82_red.png
train,red,314,314.png,aug,aug_train_83,aug_train_83_red.png
train,red,315,315.png,aug,aug_train_84,aug_train_84_red.png
train,red,316,316.png,aug,aug_train_85,aug_train_85_red.png
train,red,317,317.png,aug,aug_train_86,aug_train_86_red.png
train,red,318,318.png,aug,aug_train_87,aug_train_87_red.png
train,red,319,319.png,aug,aug_train_88,aug_train_88_red.png
train,red,320,320.png,aug,aug_train_89,aug_train_89_red.png
train,red,321,321.png,aug,aug_train_90,aug_train_90_red.png
train,red,322,322.png,aug,aug_train_91,aug_train_91_red.png
train,red,323,323.png,aug,aug_train_92,aug_train_92_red.png
train,red,324,324.png,aug,aug_train_93,aug_train_93_red.png
train,red,325,325.png,aug,aug_train_94,aug_train_94_red.png
train,red,326,326.png,aug,aug_train_95,aug_train_95_red.png
train,red,327,327.png,aug,aug_train_96,aug_train_96_red.png
train,red,328,328.png,aug,aug_train_97,aug_train_97_red.png
train,red,329,329.png,aug,aug_train_98,aug_train_98_red.png
train,red,330,330.png,aug,aug_train_99,aug_train_99_red.png
validation,bat,1,001.png,real,set_09,set_09_bat.png
validation,bat,2,002.png,real,set_11,set_11_bat.png
validation,bat,3,003.png,real,set_15,set_15_bat.png
validation,bat,4,004.png,real,set_27,set_27_bat.png
validation,bat,5,005.png,real,set_36,set_36_bat.png
validation,bat,6,006.png,real,set_44,set_44_bat.png
validation,bat,7,007.png,real,set_50,set_50_bat.png
validation,bat,8,008.png,real,set_53,set_53_bat.png
validation,bat,9,009.png,real,set_57,set_57_bat.png
validation,bat,10,010.png,aug,aug_validation_01,aug_validation_01_bat.png
validation,bat,11,011.png,aug,aug_validation_02,aug_validation_02_bat.png
validation,bat,12,012.png,aug,aug_validation_03,aug_validation_03_bat.png
validation,bat,13,013.png,aug,aug_validation_04,aug_validation_04_bat.png
validation,bat,14,014.png,aug,aug_validation_05,aug_validation_05_bat.png
validation,bat,15,015.png,aug,aug_validation_06,aug_validation_06_bat.png
validation,bat,16,016.png,aug,aug_validation_07,aug_validation_07_bat.png
validation,bat,17,017.png,aug,aug_validation_08,aug_validation_08_bat.png
validation,bat,18,018.png,aug,aug_validation_09,aug_validation_09_bat.png
validation,bat,19,019.png,aug,aug_validation_10,aug_validation_10_bat.png
validation,bat,20,020.png,aug,aug_validation_11,aug_validation_11_bat.png
validation,cup,1,001.png,real,set_09,set_09_cup.png
validation,cup,2,002.png,real,set_11,set_11_cup.png
validation,cup,3,003.png,real,set_15,set_15_cup.png
validation,cup,4,004.png,real,set_27,set_27_cup.png
validation,cup,5,005.png,real,set_36,set_36_cup.png
validation,cup,6,006.png,real,set_44,set_44_cup.png
validation,cup,7,007.png,real,set_50,set_50_cup.png
validation,cup,8,008.png,real,set_53,set_53_cup.png
validation,cup,9,009.png,real,set_57,set_57_cup.png
validation,cup,10,010.png,aug,aug_validation_01,aug_validation_01_cup.png
validation,cup,11,011.png,aug,aug_validation_02,aug_validation_02_cup.png
validation,cup,12,012.png,aug,aug_validation_03,aug_validation_03_cup.png
validation,cup,13,013.png,aug,aug_validation_04,aug_validation_04_cup.png
validation,cup,14,014.png,aug,aug_validation_05,aug_validation_05_cup.png
validation,cup,15,015.png,aug,aug_validation_06,aug_validation_06_cup.png
validation,cup,16,016.png,aug,aug_validation_07,aug_validation_07_cup.png
validation,cup,17,017.png,aug,aug_validation_08,aug_validation_08_cup.png
validation,cup,18,018.png,aug,aug_validation_09,aug_validation_09_cup.png
validation,cup,19,019.png,aug,aug_validation_10,aug_validation_10_cup.png
validation,cup,20,020.png,aug,aug_validation_11,aug_validation_11_cup.png
validation,drop,1,001.png,real,set_09,set_09_drop.png
validation,drop,2,002.png,real,set_11,set_11_drop.png
validation,drop,3,003.png,real,set_15,set_15_drop.png
validation,drop,4,004.png,real,set_27,set_27_drop.png
validation,drop,5,005.png,real,set_36,set_36_drop.png
validation,drop,6,006.png,real,set_44,set_44_drop.png
validation,drop,7,007.png,real,set_50,set_50_drop.png
validation,drop,8,008.png,real,set_53,set_53_drop.png
validation,drop,9,009.png,real,set_57,set_57_drop.png
validation,drop,10,010.png,aug,aug_validation_01,aug_validation_01_drop.png
validation,drop,11,011.png,aug,aug_validation_02,aug_validation_02_drop.png
validation,drop,12,012.png,aug,aug_validation_03,aug_validation_03_drop.png
validation,drop,13,013.png,aug,aug_validation_04,aug_validation_04_drop.png
validation,drop,14,014.png,aug,aug_validation_05,aug_validation_05_drop.png
validation,drop,15,015.png,aug,aug_validation_06,aug_validation_06_drop.png
validation,drop,16,016.png,aug,aug_validation_07,aug_validation_07_drop.png
validation,drop,17,017.png,aug,aug_validation_08,aug_validation_08_drop.png
validation,drop,18,018.png,aug,aug_validation_09,aug_validation_09_drop.png
validation,drop,19,019.png,aug,aug_validation_10,aug_validation_10_drop.png
validation,drop,20,020.png,aug,aug_validation_11,aug_validation_11_drop.png
validation,eat,1,001.png,real,set_09,set_09_eat.png
validation,eat,2,002.png,real,set_11,set_11_eat.png
validation,eat,3,003.png,real,set_15,set_15_eat.png
validation,eat,4,004.png,real,set_27,set_27_eat.png
validation,eat,5,005.png,real,set_36,set_36_eat.png
validation,eat,6,006.png,real,set_44,set_44_eat.png
validation,eat,7,007.png,real,set_50,set_50_eat.png
validation,eat,8,008.png,real,set_53,set_53_eat.png
validation,eat,9,009.png,real,set_57,set_57_eat.png
validation,eat,10,010.png,aug,aug_validation_01,aug_validation_01_eat.png
validation,eat,11,011.png,aug,aug_validation_02,aug_validation_02_eat.png
validation,eat,12,012.png,aug,aug_validation_03,aug_validation_03_eat.png
validation,eat,13,013.png,aug,aug_validation_04,aug_validation_04_eat.png
validation,eat,14,014.png,aug,aug_validation_05,aug_validation_05_eat.png
validation,eat,15,015.png,aug,aug_validation_06,aug_validation_06_eat.png
validation,eat,16,016.png,aug,aug_validation_07,aug_validation_07_eat.png
validation,eat,17,017.png,aug,aug_validation_08,aug_validation_08_eat.png
validation,eat,18,018.png,aug,aug_validation_09,aug_validation_09_eat.png
validation,eat,19,019.png,aug,aug_validation_10,aug_validation_10_eat.png
validation,eat,20,020.png,aug,aug_validation_11,aug_validation_11_eat.png
validation,fish,1,001.png,real,set_09,set_09_fish.png
validation,fish,2,002.png,real,set_11,set_11_fish.png
validation,fish,3,003.png,real,set_15,set_15_fish.png
validation,fish,4,004.png,real,set_27,set_27_fish.png
validation,fish,5,005.png,real,set_36,set_36_fish.png
validation,fish,6,006.png,real,set_44,set_44_fish.png
validation,fish,7,007.png,real,set_50,set_50_fish.png
validation,fish,8,008.png,real,set_53,set_53_fish.png
